"uniprotkb_canonical_ac","uniprotkb_isoform_ac","transcript_id","peptide_id","chromosome_id","start_pos","end_pos","strand"
"Q9BZG8-1","V9GYC0-1","ENST00000575162","ENSP00000476598","17","2041534","2041854","0"
"Q9BZG8-1","Q9BZG8-2","ENST00000570477","ENSP00000458726","17","2033790","2041854","0"
"Q9BZG8-1","U3KQN3-1","ENST00000607788","ENSP00000476070","17","2041102","2041855","0"
"Q9BZG8-1","V9GYS2-1","ENST00000263084","ENSP00000477033","17","2041553","2041854","0"
"Q9BZG8-1","A0A6Q8JGF9-1","ENST00000263083","ENSP00000263083","17","2030170","2041854","0"
"Q8NBD8-1","G3V5K9-1","ENST00000554278","ENSP00000452402","14","67473923","67473423","1"
"Q8NBD8-1","Q8NBD8-1","ENST00000555994","ENSP00000452144","14","67473923","67473423","1"
"Q8NBD8-1","G3V2T8-1","ENST00000554480","ENSP00000450859","14","67473923","67473423","1"
"Q8NBD8-1","G3V528-1","ENST00000555994","ENSP00000452144","14","67473923","67473423","1"
"Q9NT62-1","F8WDI0-1","ENST00000496423","ENSP00000420259","3","112561528","112548601","1"
"P01236-1","P01236-1","ENST00000306482","ENSP00000302150","6","22296982","22287405","1"
"P01236-1","Q5I0G2-1","ENST00000617911","ENSP00000480195","6","22296982","22287405","1"
"P01236-1","A6XMH3-1","ENST00000615510","ENSP00000478566","6","22296982","22287405","1"
"P01236-1","A0A494C0Z0-1","ENST00000651245","ENSP00000498773","6","22296982","22290216","1"
"P01236-1","A0A494C1P2-1","ENST00000651757","ENSP00000499154","6","22296982","22287405","1"
"Q92598-1","A0A0A0MSM0-1","ENST00000445273","ENSP00000396090","13","31162094","31137321","1"
"Q92598-1","Q92598-1","ENST00000320027","ENSP00000318687","13","31161582","31137321","1"
"Q92598-1","R4GN69-1","ENST00000602786","ENSP00000473512","13","31161582","31152912","1"
"Q92598-1","Q92598-2","ENST00000380405","ENSP00000369768","13","31161582","31137321","1"
"Q92598-1","Q92598-4","ENST00000630972","ENSP00000487365","13","31162094","31137321","1"
"Q92598-1","Q5TBM3-1","ENST00000435381","ENSP00000408991","13","31138568","31137092","1"
"P10809-1","A0A7I2V2X6-1","ENST00000676933","ENSP00000503144","2","197498848","197487049","1"
"Q9H9B4-1","D6RFI0-1","ENST00000506963","ENSP00000421467","5","175492104","175512179","0"
"P09651-1","A0A7I2V2X1-1","ENST00000678513","ENSP00000503162","12","54282800","54283967","0"
"Q9Y5U2-1","A6NCC9-1","ENST00000380992","ENSP00000370380","11","2402634","2403613","0"
"O95299-1","A0A7I2V2X3-1","ENST00000677407","ENSP00000503141","2","240025301","239950986","1"
"Q8N865-1","C9J431-1","ENST00000415598","ENSP00000391212","7","25179308","25161227","1"
"Q8N865-1","C9JF06-1","ENST00000444434","ENSP00000403281","7","25179308","25168324","1"
"Q8N865-1","C9JTB1-1","ENST00000443822","ENSP00000388472","7","25179308","25155147","1"
"Q8N865-1","Q8N865-1","ENST00000283905","ENSP00000283905","7","25179308","25135975","1"
"Q15573-1","Q15573-1","ENST00000352967","ENSP00000327072","1","222588563","222558663","1"
"Q15573-1","Q15573-2","ENST00000366890","ENSP00000355856","1","222579821","222558663","1"
"Q15573-1","Q5JRA7-1","ENST00000391883","ENSP00000375755","1","222588563","222563286","1"
"A6NCC3-2","A6NCC3-2","ENST00000509311","ENSP00000423159","15","32455536","32445109","1"
"P43630-1","A0A120N617-1","ENST00000638665","ENSP00000492044","19","54816006","54832284","0"
"Q15572-1","H3BUZ7-1","ENST00000564454","ENSP00000457883","16","84184988","84183268","1"
"Q15572-1","H3BNH3-1","ENST00000564345","ENSP00000454854","16","84184988","84183120","1"
"Q15572-1","H3BQH8-1","ENST00000563428","ENSP00000455787","16","84183276","84182300","1"
"Q15572-1","Q15572-1","ENST00000567759","ENSP00000455265","16","84184988","84178944","1"
"Q15572-1","H3BR91-1","ENST00000566903","ENSP00000456133","16","84184988","84182300","1"
"Q15572-1","Q15572-2","ENST00000341690","ENSP00000345305","16","84183715","84178944","1"
"Q15572-1","Q15572-4","ENST00000541676","ENSP00000437900","16","84181783","84178944","1"
"Q15572-1","Q15572-6","ENST00000566732","ENSP00000455933","16","84184988","84178944","1"
"Q15572-1","H3BQZ8-1","ENST00000561955","ENSP00000456011","16","84183276","84182269","1"
"Q15572-1","H3BMQ4-1","ENST00000569609","ENSP00000454494","16","84184988","84183490","1"
"Q15572-1","H3BR71-1","ENST00000568265","ENSP00000456101","16","84181418","84179122","1"
"Q15572-1","H3BTQ6-1","ENST00000569505","ENSP00000457281","16","84183715","84183142","1"
"Q6NX49-1","M0QX86-1","ENST00000597240","ENSP00000468975","19","58244024","58247328","0"
"Q6NX49-1","M0QY11-1","ENST00000599953","ENSP00000469514","19","58261033","58262751","0"
"Q6NX49-1","M0QZY0-1","ENST00000595981","ENSP00000470843","19","58244024","58277248","0"
"Q6NX49-1","Q6NX49-1","ENST00000596652","ENSP00000469635","19","58244024","58262751","0"
"Q6NX49-1","M0R0U7-1","ENST00000596677","ENSP00000471452","19","58244024","58259290","0"
"Q6NX49-1","M0R2F0-1","ENST00000594384","ENSP00000472614","19","58244024","58260866","0"
"Q6NX49-1","J3KQC8-1","ENST00000600044","ENSP00000472721","19","58244024","58262751","0"
"Q6NX49-1","Q8IVS5-1","ENST00000627781","ENSP00000485736","19","58244024","58251381","0"
"Q6NX49-1","M0QZM7-1","ENST00000596929","ENSP00000470645","19","58244024","58277229","0"
"P09001-1","E7ETU7-1","ENST00000425847","ENSP00000398536","3","131502821","131462726","1"
"P09001-1","H0Y9G6-1","ENST00000511168","ENSP00000424107","3","131502983","131462724","1"
"P09001-1","E9PF06-1","ENST00000512877","ENSP00000422035","3","131502821","131487682","1"
"P09001-1","D6RC14-1","ENST00000507669","ENSP00000422419","3","131500483","131469732","1"
"P09001-1","D6RBQ5-1","ENST00000510154","ENSP00000422622","3","131500483","131498248","1"
"P09001-1","P09001-1","ENST00000264995","ENSP00000264995","3","131502821","131462726","1"
"Q99447-1","I3L3V9-1","ENST00000572995","ENSP00000460767","17","81907794","81904834","1"
"P04035-1","H0Y8F6-1","ENST00000511986","ENSP00000420871","5","75358690","75360339","0"
"P04035-1","H0Y8K6-1","ENST00000509085","ENSP00000421378","5","75358682","75360340","0"
"P04035-1","P04035-1","ENST00000680940","ENSP00000505561","5","75342606","75360339","0"
"P04035-1","C9JKX7-1","ENST00000442032","ENSP00000409100","5","75342606","75342659","0"
"P04035-1","P04035-2","ENST00000343975","ENSP00000340816","5","75342606","75360339","0"
"P04035-1","A0A7P0TBP1-1","ENST00000681567","ENSP00000506708","5","75342606","75344656","0"
"P04035-1","A0A7P0Z481-1","ENST00000680160","ENSP00000505315","5","75342606","75360339","0"
"Q86TL2-1","F8WDI5-1","ENST00000467979","ENSP00000420219","3","52897450","52895921","1"
"Q6NX45-1","H0YNW6-1","ENST00000558586","ENSP00000454184","15","90354661","90360065","0"
"Q6NX45-1","Q6NX45-1","ENST00000354377","ENSP00000346348","15","90354661","90361280","0"
"Q6NX45-1","H0YLG8-1","ENST00000560038","ENSP00000453202","15","90354661","90355378","0"
"Q6NX45-1","E7EQ77-1","ENST00000379090","ENSP00000368383","15","90354661","90362594","0"
"Q9UKS6-1","E9PIZ6-1","ENST00000530513","ENSP00000431924","11","47179529","47179255","1"
"Q9H967-1","C9JE56-1","ENST00000452115","ENSP00000404665","15","43828097","43842669","0"
"Q9H967-1","A0A0C4DFX7-1","ENST00000381246","ENSP00000370645","15","43828097","43866389","0"
"Q9H967-1","Q9H967-1","ENST00000263795","ENSP00000263795","15","43827033","43866389","0"
"P15941-1","A0A087WZI8-1","ENST00000610468","ENSP00000482688","1","155192843","155188170","1"
"Q14563-1","A0A0C4DG50-1","ENST00000448879","ENSP00000402093","7","84194586","84194476","1"
"Q14563-1","Q14563-1","ENST00000265362","ENSP00000265362","7","84194586","83961374","1"
"Q14563-1","C9JD25-1","ENST00000424555","ENSP00000404800","7","84194586","84194530","1"
"Q14563-1","C9J9C4-1","ENST00000420047","ENSP00000391900","7","84194586","84110476","1"
"Q14562-1","K7EJH9-1","ENST00000587574","ENSP00000465178","17","43522152","43526410","0"
"Q14562-1","F5H658-1","ENST00000540306","ENSP00000437886","17","43484038","43526595","0"
"Q14562-1","Q14562-1","ENST00000650571","ENSP00000496923","17","43484038","43523844","0"
"Q14562-1","K7END7-1","ENST00000589898","ENSP00000466900","17","43521396","43536475","0"
"Q14562-1","K7EQH7-1","ENST00000592258","ENSP00000467834","17","43484038","43490401","0"
"Q8TE54-1","A0A087WZI7-1","ENST00000617078","ENSP00000482686","8","91340429","91395094","0"
"Q5JX71-1","Q5JX71-1","ENST00000371328","ENSP00000360379","20","56524809","56526067","0"
"Q93070-1","Q3KZ29-1","ENST00000544616","ENSP00000442877","12","14843062","14829433","1"
"Q14566-1","Q14566-1","ENST00000264156","ENSP00000264156","2","135876365","135840838","1"
"Q8TAK5-1","Q5SZG2-1","ENST00000368916","ENSP00000357912","1","151088190","151118253","0"
"P51168-1","A0A087WZI2-1","ENST00000566441","ENSP00000482681","16","23355417","23371998","0"
"P19440-1","E7ETR7-1","ENST00000419133","ENSP00000395271","22","24611082","24620467","0"
"O14647-1","A0A0D9SET4-1","ENST00000627460","ENSP00000485982","15","93012428","93014869","0"
"Q9NR90-1","E7ETR3-1","ENST00000315357","ENSP00000324965","Y","24813185","24768937","1"
"Q06413-1","A0A0D9SET2-1","ENST00000631026","ENSP00000485972","5","88823788","88749086","1"
"Q8NCB2-1","E7ETR1-1","ENST00000466940","ENSP00000420724","3","49862388","49859321","1"
"Q86UL8-1","A0A0D9SET0-1","ENST00000628781","ENSP00000485970","7","78627168","78255836","1"
"Q9NRH1-1","Q9NRH1-1","ENST00000223273","ENSP00000223273","7","39566419","39572703","0"
"Q9NRH1-1","Q9NRH1-2","ENST00000432096","ENSP00000395777","7","39566419","39609983","0"
"Q9NRH1-1","C9IZ57-1","ENST00000448268","ENSP00000400511","7","39566419","39572363","0"
"Q9NRH2-1","E7EUC4-1","ENST00000437827","ENSP00000409516","3","43332198","43348554","0"
"Q9NRH2-1","Q9NRH2-1","ENST00000429705","ENSP00000411375","3","43303204","43348554","0"
"Q9NRH3-1","Q9NRH3-1","ENST00000251412","ENSP00000251412","17","42659504","42666797","0"
"Q9Y547-1","A6NIR2-1","ENST00000371377","ENSP00000360428","1","53940082","53923886","1"
"A6NIR3-1","U3KQ60-1","ENST00000607663","ENSP00000475576","10","73682769","73681337","1"
"A6NIR3-1","A6NIR3-1","ENST00000374094","ENSP00000363207","10","73697755","73674602","1"
"A6NIR3-1","J3KQL4-1","ENST00000443782","ENSP00000402792","10","73697755","73674602","1"
"Q6UX01-1","F8VVE2-1","ENST00000551782","ENSP00000449633","12","49110555","49104505","1"
"Q8N720-1","C9JUB9-1","ENST00000422647","ENSP00000393750","7","99560560","99572330","0"
"Q99706-1","K7QUT1-1","ENST00000614379","ENSP00000480838","19","54848060","54858519","0"
"Q6ZMG9-1","Q6ZMG9-1","ENST00000305747","ENSP00000306579","2","168456449","168769659","0"
"Q6ZMG9-1","Q6ZMG9-2","ENST00000392687","ENSP00000376453","2","168456449","168769659","0"
"Q92562-1","A0A6Q8PGY4-1","ENST00000675973","ENSP00000502407","6","109691436","109766957","0"
"P16444-1","H3BQS5-1","ENST00000570029","ENSP00000455916","16","89630411","89636347","0"
"Q96T91-1","E9PLQ0-1","ENST00000532246","ENSP00000431352","11","64935460","64934925","1"
"Q96T91-1","Q96T91-1","ENST00000279168","ENSP00000279168","11","64935460","64934776","1"
"Q92527-1","A0A0U1RQQ7-1","ENST00000477532","ENSP00000489121","7","118236089","118239958","0"
"Q92527-1","Q92527-1","ENST00000265224","ENSP00000265224","7","118224831","118239958","0"
"Q92527-1","C9JIJ7-1","ENST00000417525","ENSP00000395595","7","118224831","118239989","0"
"Q92527-1","C9J2M7-1","ENST00000486422","ENSP00000417353","7","118224831","118234503","0"
"Q92526-1","J3KRI6-1","ENST00000585073","ENSP00000462020","17","34954509","34942559","1"
"Q92526-1","Q92526-1","ENST00000314144","ENSP00000327191","17","34961393","34928051","1"
"Q92526-1","Q92526-2","ENST00000436961","ENSP00000400917","17","34961393","34928051","1"
"Q92526-1","Q92526-3","ENST00000421975","ENSP00000398044","17","34961393","34928051","1"
"Q92521-1","H3BQU3-1","ENST00000565367","ENSP00000455943","15","55319251","55333974","0"
"Q92521-1","Q92521-1","ENST00000164305","ENSP00000164305","15","55319251","55355429","0"
"Q92521-1","F5H1S1-1","ENST00000539642","ENSP00000438963","15","55319251","55355429","0"
"Q92521-1","H3BRK6-1","ENST00000570059","ENSP00000456285","15","55319251","55327541","0"
"Q92521-1","H3BNW7-1","ENST00000565502","ENSP00000455040","15","55340753","55354820","0"
"Q92521-1","H3BS45-1","ENST00000566999","ENSP00000456531","15","55319251","55334005","0"
"Q92520-1","C9JMN4-1","ENST00000412653","ENSP00000408636","7","121382969","121360057","1"
"Q92520-1","Q92520-1","ENST00000359943","ENSP00000353025","7","121382969","121350464","1"
"Q92520-1","C9JP35-1","ENST00000426156","ENSP00000414940","7","121378937","121360093","1"
"Q92523-1","C9J7C3-1","ENST00000417176","ENSP00000406316","22","50577915","50576941","1"
"Q92523-1","Q92523-1","ENST00000312108","ENSP00000312189","22","50577915","50569341","1"
"Q92523-1","Q92523-3","ENST00000457250","ENSP00000409342","22","50577915","50569341","1"
"Q92523-1","H7C0S1-1","ENST00000423069","ENSP00000396408","22","50576064","50573869","1"
"Q92522-1","Q92522-1","ENST00000333762","ENSP00000329662","3","129315902","129315264","1"
"Q9P2U8-1","Q9P2U8-1","ENST00000263160","ENSP00000263160","11","22338534","22377737","0"
"Q8NHP7-1","H0YK66-1","ENST00000558396","ENSP00000452678","15","41226575","41217123","1"
"Q92529-1","Q92529-1","ENST00000375835","ENSP00000364995","9","89178460","89013450","1"
"Q92529-1","Q5T7I8-1","ENST00000375831","ENSP00000364991","9","89042029","89037512","1"
"Q76I76-1","F5H527-1","ENST00000540801","ENSP00000444743","17","29930000","29630844","1"
"Q86VY9-1","Q86VY9-1","ENST00000617887","ENSP00000480294","6","130440423","130441895","0"
"Q99569-1","E7EMY7-1","ENST00000411900","ENSP00000392515","2","158533185","158578208","0"
"O15554-1","M0R1J0-1","ENST00000598836","ENSP00000471900","19","43769827","43767544","1"
"P32004-1","E7EMY4-1","ENST00000420165","ENSP00000392524","X","153875836","153872267","1"
"P09651-1","A0A7I2V2Q7-1","ENST00000678424","ENSP00000503030","12","54283079","54283967","0"
"Q9Y5S8-1","Q5H9D4-1","ENST00000372964","ENSP00000362055","X","100874139","100843348","1"
"Q9Y5S8-1","Q9Y5S8-3","ENST00000217885","ENSP00000217885","X","100874139","100843955","1"
"Q9Y5S8-1","A6NGA6-1","ENST00000372960","ENSP00000362051","X","100874139","100843955","1"
"Q9Y5S8-1","Q9Y5S8-1","ENST00000372966","ENSP00000362057","X","100874139","100843955","1"
"Q9Y5S8-1","H0Y581-1","ENST00000427768","ENSP00000396992","X","100850336","100843953","1"
"Q8IWQ3-1","H0YES6-1","ENST00000533606","ENSP00000436474","11","1450685","1459236","0"
"Q02878-1","F8VZ45-1","ENST00000549847","ENSP00000446883","12","112408656","112406750","1"
"Q02878-1","Q02878-1","ENST00000202773","ENSP00000202773","12","112408656","112405227","1"
"Q02878-1","U3KQR5-1","ENST00000550566","ENSP00000476161","12","112408656","112406747","1"
"Q02878-1","F8VR69-1","ENST00000550238","ENSP00000448570","12","112408242","112406301","1"
"Q02878-1","F8VU16-1","ENST00000551291","ENSP00000448067","12","112408656","112406867","1"
"Q02878-1","F8VWR1-1","ENST00000553213","ENSP00000449486","12","112408656","112406873","1"
"Q02878-1","F8VZA3-1","ENST00000548343","ENSP00000446859","12","112408656","112408261","1"
"Q86XN6-1","A0A494C1D2-1","ENST00000651864","ENSP00000498975","19","53447269","53460928","0"
"Q15046-1","H3BVA8-1","ENST00000570215","ENSP00000458028","16","75644428","75635791","1"
"Q01668-1","A0A1B0GTP8-1","ENST00000638120","ENSP00000489790","3","53749380","53790998","0"
"P16070-1","H0YES0-1","ENST00000524922","ENSP00000436451","11","35190010","35201753","0"
"P38935-1","A0A6Q8PFZ7-1","ENST00000675469","ENSP00000502040","11","68906069","68908147","0"
"Q9HC21-1","J3QLV3-1","ENST00000579207","ENSP00000463720","17","75286764","75283423","1"
"Q9BW27-1","J3QLV0-1","ENST00000583877","ENSP00000463715","17","75218208","75226155","0"
"Q8TF17-1","A0A6Q8PFZ4-1","ENST00000675793","ENSP00000502039","5","149063022","149035551","1"
"Q96HA1-1","Q96HA1-1","ENST00000434423","ENSP00000405562","7","72925122","72946231","0"
"Q96HA1-1","Q96HA1-3","ENST00000395270","ENSP00000378687","7","72926413","72948467","0"
"Q96HA1-1","Q96HA1-2","ENST00000358357","ENSP00000351124","7","72926413","72946231","0"
"Q9BYV8-1","A0A6Q8PFZ2-1","ENST00000675721","ENSP00000502026","7","130440966","130427439","1"
"Q6P1M3-1","J3QLV4-1","ENST00000579392","ENSP00000463721","17","75543427","75558565","0"
"Q8TB36-1","A0A6Q8PFZ0-1","ENST00000675832","ENSP00000502041","8","74350462","74360151","0"
"Q9Y5W9-1","J3QLV8-1","ENST00000584335","ENSP00000463726","17","48112044","48121457","0"
"O95190-1","J3QLV9-1","ENST00000559753","ENSP00000463729","15","64689135","64688707","1"
"Q96HA9-1","M0R328-1","ENST00000593547","ENSP00000472956","19","7488972","7477203","1"
"Q96HA9-1","Q96HA9-1","ENST00000221480","ENSP00000221480","19","7489010","7477205","1"
"Q96HA9-1","Q96HA9-2","ENST00000593942","ENSP00000472216","19","7485876","7477205","1"
"Q96HA8-1","Q96HA8-1","ENST00000287387","ENSP00000287387","8","123416850","123441412","0"
"Q96HA8-1","A0A3B3ITD7-1","ENST00000650311","ENSP00000497747","8","123428021","123467147","0"
"Q96HA8-1","A0A3B3IS49-1","ENST00000517609","ENSP00000497074","8","123428021","123435531","0"
"Q96HA8-1","Q96HA8-2","ENST00000524254","ENSP00000497832","8","123428021","123441412","0"
"Q96HA8-1","E5RIY9-1","ENST00000518125","ENSP00000429258","8","123437271","123441412","0"
"Q96HA8-1","E5RHC2-1","ENST00000523356","ENSP00000428615","8","123416850","123438213","0"
"Q96HA8-1","H0YBV4-1","ENST00000519199","ENSP00000430390","8","123416801","123427980","0"
"Q96HA8-1","A0A3B3ITI2-1","ENST00000523551","ENSP00000497798","8","123428021","123448055","0"
"Q9BS31-1","M0R1B1-1","ENST00000599530","ENSP00000471756","19","51899800","51896853","1"
"Q9C0H2-1","Q9C0H2-2","ENST00000407643","ENSP00000385316","7","2632156","2661736","0"
"Q9C0H2-1","Q9C0H2-3","ENST00000403167","ENSP00000385015","7","2647846","2661736","0"
"Q9C0H2-1","H7C3T6-1","ENST00000429448","ENSP00000413757","7","2656092","2660017","0"
"Q9C0H2-1","Q9C0H2-1","ENST00000258796","ENSP00000258796","7","2632156","2661736","0"
"Q9C0H2-1","A8MXJ9-1","ENST00000400376","ENSP00000383227","7","2645743","2647175","0"
"Q9H0I3-1","H3BQS9-1","ENST00000569374","ENSP00000455923","16","58252761","58254096","0"
"A2RU30-1","E9PN46-1","ENST00000524923","ENSP00000434811","12","54966084","54963236","1"
"Q8IXU6-1","E9PJD1-1","ENST00000532513","ENSP00000433783","11","107858767","107803092","1"
"Q8IXU6-1","Q8IXU6-2","ENST00000525071","ENSP00000434307","11","107858767","107792662","1"
"Q8IXU6-1","Q8IXU6-3","ENST00000375682","ENSP00000364834","11","107815934","107792618","1"
"Q8IXU6-1","E9PKZ2-1","ENST00000524991","ENSP00000433461","11","107858767","107858658","1"
"Q8IXU6-1","Q8IXU6-1","ENST00000525815","ENSP00000436785","11","107858767","107792618","1"
"Q8IXU6-1","E9PRY2-1","ENST00000533664","ENSP00000434076","11","107858767","107811791","1"
"Q8WVB6-1","H0Y7D3-1","ENST00000426047","ENSP00000412015","16","789313","791370","0"
"Q17R98-1","A0A5F9ZGT0-1","ENST00000673178","ENSP00000499840","4","145885769","145764985","1"
"P01215-1","A0A0D9SFJ6-1","ENST00000625577","ENSP00000486666","6","87088200","87086337","1"
"Q5VWK5-1","A0A0D9SFJ7-1","ENST00000473881","ENSP00000486667","1","67207666","67255859","0"
"Q9NQ66-1","A0A0D9SFJ4-1","ENST00000630495","ENSP00000486655","20","8628351","8658553","0"
"P19440-1","E7ESL5-1","ENST00000430289","ENSP00000417044","22","24611082","24615069","0"
"P35251-1","H0Y9P8-1","ENST00000514572","ENSP00000424713","4","39291738","39289837","1"
