"uniprotkb_canonical_ac","uniprotkb_isoform_ac","transcript_id","peptide_id","chromosome_id","start_pos","end_pos","strand"
"Q9P212-1","A0A6Q8PGT4-1","ENST00000675487.1","ENSP00000502340.1","10","94031047","94265657","0"
"Q9P212-1","A0A6Q8PH04-1","ENST00000674827.1","ENSP00000502523.1","10","94227420","94322026","0"
"Q9P212-1","A0A6Q8PHN3-1","ENST00000676102.1","ENSP00000502811.1","10","94089095","94298476","0"
"Q9P212-1","A0A6Q8PHP9-1","ENST00000675718.1","ENSP00000502763.1","10","94031976","94254017","0"
"Q9P212-1","A0A8I5KQ92-1","ENST00000685253.1","ENSP00000509405.1","10","94031047","94254949","0"
"Q9P212-1","A0A8I5KV08-1","ENST00000686954.1","ENSP00000508416.1","10","94031047","94282858","0"
"Q9P212-1","A0A8I5KVG7-1","ENST00000692286.1","ENSP00000509490.1","10","94031047","94324996","0"
"Q9P212-1","A0A8I5KXT2-1","ENST00000688810.1","ENSP00000509140.1","10","94089095","94325077","0"
"Q9P212-1","B7ZM61-1","ENST00000692396.1","ENSP00000508605.1","10","94031047","94325077","0"
"Q68DK2-1","A0A7I2V4E6-1","ENST00000677026.1","ENSP00000503710.1","14","67815963","67789531","1"
"Q5JVL4-1","A0A1B0GTW5-1","ENST00000635866.1","ENSP00000489866.1","6","52420411","52429974","0"
"Q969W1-1","H0Y536-1","ENST00000417044.1","ENSP00000396286.1","10","97451851","97456889","0"
"P09466-1","H0Y530-1","ENST00000457014.1","ENSP00000396196.1","9","135565432","135565800","0"
"Q13228-1","H0Y532-1","ENST00000424475.5","ENSP00000396209.1","1","151369841","151365574","1"
"Q96A61-1","A0A8I5KYD8-1","ENST00000685507.1","ENSP00000509812.1","5","181260813","181256474","1"
"Q9H3M7-1","Q9H3M7-1","ENST00000582401.6","ENSP00000462521.1","1","145996266","145993854","1"
"Q9H3M7-1","Q9H3M7-2","ENST00000425134.2","ENSP00000396322.2","1","145995561","145993854","1"
"Q9H3M0-1","Q9H3M0-1","ENST00000295082.3","ENSP00000295082.1","2","10912427","10913908","0"
"Q5VVP1-1","Q5VVP1-1","ENST00000332857.7","ENSP00000329825.6","9","42183688","42189731","0"
"O60603-1","O60603-1","ENST00000260010.6","ENSP00000260010.6","4","153702908","153705259","0"
"O60603-1","A0A0S2Z4L7-1","ENST00000643087.1","ENSP00000494668.1","4","153702908","153705259","0"
"O60603-1","A0A2R8Y4N9-1","ENST00000646900.1","ENSP00000493968.1","4","153702908","153705259","0"
"O60603-1","A0A2R8Y7R7-1","ENST00000643501.1","ENSP00000496208.1","4","153702908","153705259","0"
"O60603-1","A0A2R8YHF6-1","ENST00000646219.1","ENSP00000496676.1","4","153702908","153705259","0"
"P35611-1","E7ENY0-1","ENST00000503455.6","ENSP00000423024.2","4","2875916","2926675","0"
"Q9GZM5-1","D6RFI3-1","ENST00000503972.5","ENSP00000421461.1","6","43516807","43512456","1"
"Q92844-1","E7ENY2-1","ENST00000429217.5","ENSP00000411041.1","2","161179663","161231017","0"
"Q9BZG2-1","Q9BZG2-1","ENST00000270593.2","ENSP00000270593.1","19","50790415","50795155","0"
"Q6NXP0-1","D6RFI2-1","ENST00000503957.1","ENSP00000421462.1","3","129428475","129411269","1"
"Q9BZG8-4","Q9BZG8-1","ENST00000674200.2","ENSP00000501368.1","17","2030155","2041854","0"
"Q9BZG8-4","Q9BZG8-2","ENST00000570477.6","ENSP00000458726.1","17","2033790","2041854","0"
"Q9BZG8-4","Q9BZG8-4","ENST00000263083.12","ENSP00000263083.7","17","2030170","2041854","0"
"Q9NT62-1","F8WDI0-1","ENST00000496423.1","ENSP00000420259.1","3","112561528","112548601","1"
"P01236-1","P01236-1","ENST00000306482.2","ENSP00000302150.1","6","22296982","22287405","1"
"P01236-1","Q5I0G2-1","ENST00000617911.4","ENSP00000480195.1","6","22296982","22287405","1"
"P01236-1","A0A494C0Z0-1","ENST00000651245.1","ENSP00000498773.1","6","22296982","22290216","1"
"P01236-1","A0A494C1P2-1","ENST00000651757.1","ENSP00000499154.1","6","22296982","22287405","1"
"Q92598-1","A0A0A0MSM0-1","ENST00000445273.6","ENSP00000396090.3","13","31162094","31137321","1"
"Q92598-1","Q92598-1","ENST00000320027.10","ENSP00000318687.5","13","31161582","31137321","1"
"Q92598-1","R4GN69-1","ENST00000602786.5","ENSP00000473512.1","13","31161582","31152912","1"
"Q92598-1","Q92598-2","ENST00000380405.7","ENSP00000369768.4","13","31161582","31137321","1"
"Q92598-1","Q92598-4","ENST00000630972.2","ENSP00000487365.1","13","31162094","31137321","1"
"Q92598-1","Q5TBM3-1","ENST00000435381.5","ENSP00000408991.1","13","31138568","31137092","1"
"P10809-1","A0A7I2V2X6-1","ENST00000676933.1","ENSP00000503144.1","2","197498848","197487049","1"
"Q9H9B4-1","D6RFI0-1","ENST00000506963.1","ENSP00000421467.1","5","175492104","175512179","0"
"P09651-1","A0A7I2V2X1-1","ENST00000678513.1","ENSP00000503162.1","12","54282800","54283967","0"
"Q9Y5U2-1","A6NCC9-1","ENST00000380992.5","ENSP00000370380.1","11","2402634","2403613","0"
"O95299-1","A0A7I2V2X3-1","ENST00000677407.1","ENSP00000503141.1","2","240025301","239950986","1"
"Q8N865-1","C9J431-1","ENST00000415598.5","ENSP00000391212.1","7","25179308","25161227","1"
"Q8N865-1","C9JF06-1","ENST00000444434.1","ENSP00000403281.1","7","25179308","25168324","1"
"Q8N865-1","C9JTB1-1","ENST00000443822.5","ENSP00000388472.1","7","25179308","25155147","1"
"Q8N865-1","Q8N865-1","ENST00000283905.8","ENSP00000283905.3","7","25179308","25135975","1"
"Q15573-1","Q15573-1","ENST00000350027.8","ENSP00000339976.4","1","222588563","222558663","1"
"Q15573-1","Q15573-2","ENST00000366890.5","ENSP00000355856.1","1","222579821","222558663","1"
"Q15573-1","Q5JRA7-1","ENST00000391883.2","ENSP00000375755.2","1","222588563","222563286","1"
"Q9Y6K0-1","A0A8V8TQ23-1","ENST00000700751.1","ENSP00000515163.1","1","111147715","111174881","0"
"A6NCC3-2","A6NCC3-2","ENST00000509311.7","ENSP00000423159.2","15","32455536","32445109","1"
"P43630-1","A0A120N617-1","ENST00000638665.1","ENSP00000492044.1","HSCHR19KIR_HG2393_CTG3_1","61536","45258","1"
"Q15572-1","H3BUZ7-1","ENST00000564454.1","ENSP00000457883.1","16","84184988","84183268","1"
"Q15572-1","H3BNH3-1","ENST00000564345.5","ENSP00000454854.1","16","84184988","84183120","1"
"Q15572-1","H3BQH8-1","ENST00000563428.5","ENSP00000455787.1","16","84183276","84182300","1"
"Q15572-1","Q15572-1","ENST00000567759.5","ENSP00000455265.1","16","84184988","84178944","1"
"Q15572-1","H3BR91-1","ENST00000566903.5","ENSP00000456133.1","16","84184988","84182300","1"
"Q15572-1","Q15572-2","ENST00000341690.10","ENSP00000345305.6","16","84183715","84178944","1"
"Q15572-1","Q15572-4","ENST00000541676.5","ENSP00000437900.2","16","84181783","84178944","1"
"Q15572-1","Q15572-6","ENST00000566732.6","ENSP00000455933.1","16","84184988","84178944","1"
"Q15572-1","H3BQZ8-1","ENST00000561955.1","ENSP00000456011.1","16","84183276","84182269","1"
"Q15572-1","H3BMQ4-1","ENST00000569609.5","ENSP00000454494.1","16","84184988","84183490","1"
"Q15572-1","H3BR71-1","ENST00000568265.1","ENSP00000456101.1","16","84181418","84179122","1"
"Q15572-1","H3BTQ6-1","ENST00000569505.5","ENSP00000457281.1","16","84183715","84183142","1"
"Q6NX49-1","M0QX86-1","ENST00000597240.5","ENSP00000468975.1","19","58244024","58247328","0"
"Q6NX49-1","M0QY11-1","ENST00000599953.1","ENSP00000469514.1","19","58261033","58262751","0"
"Q6NX49-1","M0QZY0-1","ENST00000595981.5","ENSP00000470843.1","19","58244024","58277248","0"
"Q6NX49-1","Q6NX49-1","ENST00000269829.5","ENSP00000269829.4","19","58244024","58262751","0"
"Q6NX49-1","M0R0U7-1","ENST00000596677.5","ENSP00000471452.1","19","58244024","58259290","0"
"Q6NX49-1","M0R2F0-1","ENST00000594384.5","ENSP00000472614.1","19","58244024","58260866","0"
"Q6NX49-1","J3KQC8-1","ENST00000600044.5","ENSP00000472721.1","19","58244024","58262751","0"
"Q6NX49-1","Q8IVS5-1","ENST00000627781.2","ENSP00000485736.1","19","58244024","58251381","0"
"Q6NX49-1","M0QZM7-1","ENST00000596929.5","ENSP00000470645.1","19","58244024","58277229","0"
"P09001-1","E7ETU7-1","ENST00000425847.6","ENSP00000398536.2","3","131502821","131462726","1"
"P09001-1","H0Y9G6-1","ENST00000511168.5","ENSP00000424107.1","3","131502983","131462724","1"
"P09001-1","E9PF06-1","ENST00000512877.1","ENSP00000422035.1","3","131502821","131487682","1"
"P09001-1","D6RC14-1","ENST00000507669.5","ENSP00000422419.1","3","131500483","131469732","1"
"P09001-1","D6RBQ5-1","ENST00000510154.1","ENSP00000422622.1","3","131500483","131498248","1"
"P09001-1","P09001-1","ENST00000264995.8","ENSP00000264995.2","3","131502821","131462726","1"
"Q99447-1","I3L3V9-1","ENST00000572995.5","ENSP00000460767.1","17","81907794","81904834","1"
"P04035-1","H0Y8F6-1","ENST00000511986.1","ENSP00000420871.1","5","75358690","75360339","0"
"P04035-1","H0Y8K6-1","ENST00000509085.5","ENSP00000421378.1","5","75358682","75360340","0"
"P04035-1","P04035-1","ENST00000287936.9","ENSP00000287936.4","5","75342606","75360339","0"
"P04035-1","C9JKX7-1","ENST00000442032.2","ENSP00000409100.2","5","75342606","75342659","0"
"P04035-1","P04035-2","ENST00000343975.9","ENSP00000340816.5","5","75342606","75360339","0"
"P04035-1","A0A7P0TBP1-1","ENST00000681567.1","ENSP00000506708.1","5","75342606","75344656","0"
"P04035-1","A0A7P0Z481-1","ENST00000680160.1","ENSP00000505315.1","5","75342606","75360339","0"
"Q86TL2-1","F8WDI5-1","ENST00000467979.1","ENSP00000420219.1","3","52897450","52895921","1"
"Q6NX45-1","H0YNW6-1","ENST00000558586.1","ENSP00000454184.1","15","90354661","90360065","0"
"Q6NX45-1","Q6NX45-1","ENST00000354377.8","ENSP00000346348.3","15","90354661","90361280","0"
"Q6NX45-1","H0YLG8-1","ENST00000560038.5","ENSP00000453202.1","15","90354661","90355378","0"
"Q6NX45-1","E7EQ77-1","ENST00000379090.9","ENSP00000368383.5","15","90354661","90362594","0"
"Q9UKS6-1","E9PIZ6-1","ENST00000530513.5","ENSP00000431924.1","11","47179529","47179255","1"
"Q9H967-1","C9JE56-1","ENST00000452115.1","ENSP00000404665.1","15","43828097","43842669","0"
"Q9H967-1","A0A0C4DFX7-1","ENST00000381246.6","ENSP00000370645.2","15","43828097","43866389","0"
"Q9H967-1","Q9H967-1","ENST00000263795.11","ENSP00000263795.6","15","43827033","43866389","0"
"P15941-1","A0A087WZI8-1","ENST00000610468.4","ENSP00000482688.1","1","155192843","155188170","1"
"Q14563-1","A0A0C4DG50-1","ENST00000448879.5","ENSP00000402093.1","7","84194586","84194476","1"
"Q14563-1","Q14563-1","ENST00000265362.9","ENSP00000265362.3","7","84194586","83961374","1"
"Q14563-1","C9JD25-1","ENST00000424555.5","ENSP00000404800.1","7","84194586","84194530","1"
"Q14563-1","C9J9C4-1","ENST00000420047.1","ENSP00000391900.1","7","84194586","84110476","1"
"Q14562-1","K7EJH9-1","ENST00000587574.1","ENSP00000465178.1","17","43522152","43526410","0"
"Q14562-1","F5H658-1","ENST00000540306.5","ENSP00000437886.1","17","43484038","43526595","0"
"Q14562-1","Q14562-1","ENST00000262415.8","ENSP00000262415.2","17","43484038","43523844","0"
"Q14562-1","K7END7-1","ENST00000589898.2","ENSP00000466900.2","17","43484038","43536475","0"
"Q14562-1","K7EQH7-1","ENST00000592258.5","ENSP00000467834.1","17","43484038","43490401","0"
"Q8TE54-1","A0A087WZI7-1","ENST00000617078.3","ENSP00000482686.1","8","91340429","91395094","0"
"Q5JX71-1","Q5JX71-1","ENST00000371328.5","ENSP00000360379.4","20","56524809","56526067","0"
"Q14566-1","Q14566-1","ENST00000264156.3","ENSP00000264156.2","2","135876365","135840838","1"
"Q8TAK5-1","Q5SZG2-1","ENST00000368916.1","ENSP00000357912.1","1","151088190","151118253","0"
"P51168-1","A0A087WZI2-1","ENST00000566441.2","ENSP00000482681.1","16","23355417","23371998","0"
"P19440-1","E7ETR7-1","ENST00000419133.5","ENSP00000395271.1","22","24611082","24620467","0"
"Q13617-1","A0A0D9SET6-1","ENST00000626172.3","ENSP00000485986.1","10","35071317","35010314","1"
"O14647-1","A0A0D9SET4-1","ENST00000627460.1","ENSP00000485982.1","15","93012428","93014869","0"
"Q9NR90-1","E7ETR3-1","ENST00000315357.9","ENSP00000324965.7","Y","24813185","24768937","1"
"Q06413-1","A0A0D9SET2-1","ENST00000631026.2","ENSP00000485972.1","5","88823788","88749086","1"
"Q8NCB2-1","E7ETR1-1","ENST00000466940.5","ENSP00000420724.1","3","49862388","49859321","1"
"Q86UL8-1","A0A0D9SET0-1","ENST00000628781.1","ENSP00000485970.1","7","78627168","78255836","1"
"Q96HD1-1","A0A804HJB9-1","ENST00000683982.1","ENSP00000507437.1","3","9934439","9944388","0"
"Q9NRH1-1","Q9NRH1-1","ENST00000223273.7","ENSP00000223273.2","7","39566419","39572703","0"
"Q9NRH1-1","Q9NRH1-2","ENST00000432096.2","ENSP00000395777.2","7","39566419","39609983","0"
"Q9NRH1-1","C9IZ57-1","ENST00000448268.5","ENSP00000400511.1","7","39566419","39572363","0"
"Q9NRH2-1","E7EUC4-1","ENST00000437827.1","ENSP00000409516.1","3","43332198","43348554","0"
"Q9NRH2-1","Q9NRH2-1","ENST00000296088.12","ENSP00000296088.7","3","43303204","43348554","0"
"Q9NRH3-1","Q9NRH3-1","ENST00000251412.8","ENSP00000251412.6","17","42659504","42666797","0"
"Q9Y547-1","A6NIR2-1","ENST00000371377.3","ENSP00000360428.3","1","53940082","53923886","1"
"A6NIR3-1","U3KQ60-1","ENST00000607663.1","ENSP00000475576.1","10","73682769","73681337","1"
"A6NIR3-1","A6NIR3-1","ENST00000374094.9","ENSP00000363207.4","10","73697755","73674602","1"
"A6NIR3-1","J3KQL4-1","ENST00000443782.6","ENSP00000402792.2","10","73697755","73674602","1"
"Q6UX01-1","F8VVE2-1","ENST00000551782.5","ENSP00000449633.1","12","49110555","49104505","1"
"Q9P0N9-1","U3KQ23-1","ENST00000606530.1","ENSP00000475469.1","6","13326898","13326839","1"
"Q8N720-1","C9JUB9-1","ENST00000422647.5","ENSP00000393750.1","7","99560560","99572330","0"
"Q99706-1","K7QUT1-1","ENST00000621636.4","ENSP00000484152.1","HSCHR19KIR_G085_BA1_HAP_CTG3_1","65365","54906","1"
"Q6ZMG9-1","Q6ZMG9-1","ENST00000305747.11","ENSP00000306579.6","2","168456449","168769659","0"
"Q6ZMG9-1","Q6ZMG9-2","ENST00000392687.4","ENSP00000376453.4","2","168456449","168769659","0"
"Q92562-1","A0A6Q8PGY4-1","ENST00000675973.1","ENSP00000502407.1","6","109691436","109766957","0"
"Q08378-1","A0A8I5KWY9-1","ENST00000688114.1","ENSP00000510765.1","12","132822128","132773108","1"
"P16444-1","H3BQS5-1","ENST00000570029.5","ENSP00000455916.1","16","89630411","89636347","0"
"Q96T91-1","E9PLQ0-1","ENST00000532246.1","ENSP00000431352.1","11","64935460","64934925","1"
"Q96T91-1","Q96T91-1","ENST00000279168.7","ENSP00000279168.2","11","64935460","64934776","1"
"P07949-1","A0A087WWB1-1","ENST00000615310.5","ENSP00000480088.2","10","43077259","43126751","0"
"Q92527-1","A0A0U1RQQ7-1","ENST00000477532.5","ENSP00000489121.1","7","118236089","118239958","0"
"Q92527-1","Q92527-1","ENST00000265224.9","ENSP00000265224.4","7","118224831","118239958","0"
"Q92527-1","C9JIJ7-1","ENST00000417525.5","ENSP00000395595.2","7","118224831","118239989","0"
"Q92527-1","C9J2M7-1","ENST00000486422.1","ENSP00000417353.1","7","118224831","118234503","0"
"Q92526-1","J3KRI6-1","ENST00000585073.1","ENSP00000462020.1","17","34954509","34942559","1"
"Q92526-1","Q92526-1","ENST00000314144.10","ENSP00000327191.5","17","34961393","34928051","1"
"Q92526-1","Q92526-2","ENST00000436961.7","ENSP00000400917.3","17","34961393","34928051","1"
"Q92526-1","Q92526-3","ENST00000421975.7","ENSP00000398044.3","17","34961393","34928051","1"
"Q92521-1","H3BQU3-1","ENST00000565367.5","ENSP00000455943.1","15","55319251","55333974","0"
"Q92521-1","Q92521-1","ENST00000164305.10","ENSP00000164305.5","15","55319251","55355429","0"
"Q92521-1","F5H1S1-1","ENST00000539642.5","ENSP00000438963.2","15","55319251","55355429","0"
"Q92521-1","H3BRK6-1","ENST00000570059.1","ENSP00000456285.1","15","55319251","55327541","0"
"Q92521-1","H3BNW7-1","ENST00000565502.5","ENSP00000455040.1","15","55340753","55354820","0"
"Q92521-1","H3BS45-1","ENST00000566999.5","ENSP00000456531.1","15","55319251","55334005","0"
"Q92520-1","C9JMN4-1","ENST00000412653.5","ENSP00000408636.1","7","121382969","121360057","1"
"Q92520-1","Q92520-1","ENST00000359943.8","ENSP00000353025.3","7","121382969","121350464","1"
"Q92520-1","C9JP35-1","ENST00000426156.1","ENSP00000414940.1","7","121378937","121360093","1"
"Q92523-1","C9J7C3-1","ENST00000417176.1","ENSP00000406316.1","22","50577915","50576941","1"
"Q92523-1","Q92523-1","ENST00000312108.12","ENSP00000312189.8","22","50577915","50569341","1"
"Q92523-1","Q92523-3","ENST00000457250.5","ENSP00000409342.1","22","50577915","50569341","1"
"Q92523-1","H7C0S1-1","ENST00000423069.1","ENSP00000396408.1","22","50576064","50573869","1"
"Q92522-1","Q92522-1","ENST00000333762.6","ENSP00000329662.4","3","129315902","129315264","1"
"Q92522-1","A0A994J4R3-1","ENST00000704995.1","ENSP00000516065.1","3","129316055","129315264","1"
"Q9P2U8-1","Q9P2U8-1","ENST00000263160.4","ENSP00000263160.3","11","22338534","22377737","0"
"Q8NHP7-1","H0YK66-1","ENST00000558396.1","ENSP00000452678.1","15","41226575","41217123","1"
"Q92529-1","Q92529-1","ENST00000375835.9","ENSP00000364995.4","9","89178460","89013450","1"
"Q92529-1","Q5T7I8-1","ENST00000375831.1","ENSP00000364991.1","9","89042029","89037512","1"
"Q76I76-1","F5H527-1","ENST00000540801.6","ENSP00000444743.1","17","29930000","29630844","1"
"Q86VY9-1","Q86VY9-1","ENST00000296978.4","ENSP00000296978.3","6","130440423","130441895","0"
"Q8WZA1-1","A0A8I5QJA9-1","ENST00000686379.1","ENSP00000508913.1","1","46197821","46193854","1"
"Q99569-1","E7EMY7-1","ENST00000411900.5","ENSP00000392515.1","2","158533185","158578208","0"
"O15554-1","M0R1J0-1","ENST00000598836.1","ENSP00000471900.1","19","43769827","43767544","1"
"P32004-1","E7EMY4-1","ENST00000420165.5","ENSP00000392524.1","X","153875836","153872267","1"
"P09651-1","A0A7I2V2Q7-1","ENST00000678424.1","ENSP00000503030.1","12","54283079","54283967","0"
"Q9Y5S8-1","Q5H9D4-1","ENST00000372964.5","ENSP00000362055.1","X","100874139","100843348","1"
"Q9Y5S8-1","Q9Y5S8-3","ENST00000217885.5","ENSP00000217885.5","X","100874139","100843955","1"
"Q9Y5S8-1","A6NGA6-1","ENST00000372960.8","ENSP00000362051.4","X","100874139","100843955","1"
"Q9Y5S8-1","Q9Y5S8-1","ENST00000372966.8","ENSP00000362057.3","X","100874139","100843955","1"
"Q9Y5S8-1","H0Y581-1","ENST00000427768.5","ENSP00000396992.1","X","100850336","100843953","1"
"O15360-1","A0A8Q3SIN0-1","ENST00000561667.2","ENSP00000512522.1","16","89816615","89778360","1"
"Q8IWQ3-1","H0YES6-1","ENST00000707544.1","ENSP00000516907.1","HG152_PATCH","184951","193502","0"
"Q4V328-1","A0A994J720-1","ENST00000703876.1","ENSP00000515519.1","X","49002229","48974196","1"
"Q02878-1","F8VZ45-1","ENST00000549847.5","ENSP00000446883.1","12","112408656","112406750","1"
"Q02878-1","Q02878-1","ENST00000202773.14","ENSP00000202773.9","12","112408656","112405227","1"
"Q02878-1","U3KQR5-1","ENST00000550566.6","ENSP00000476161.1","12","112408656","112406747","1"
"Q02878-1","F8VR69-1","ENST00000550238.1","ENSP00000448570.1","12","112408242","112406301","1"
"Q02878-1","F8VU16-1","ENST00000551291.6","ENSP00000448067.2","12","112408656","112406867","1"
"Q02878-1","F8VWR1-1","ENST00000553213.2","ENSP00000449486.2","12","112408656","112406873","1"
"Q02878-1","F8VZA3-1","ENST00000548343.1","ENSP00000446859.1","12","112408656","112408261","1"
"Q86XN6-1","A0A494C1D2-1","ENST00000651864.1","ENSP00000498975.1","19","53447269","53460928","0"
"Q15046-1","H3BVA8-1","ENST00000570215.1","ENSP00000458028.1","16","75644428","75635791","1"
"P16070-1","H0YES0-1","ENST00000524922.1","ENSP00000436451.1","11","35190010","35201753","0"
"P38935-1","A0A6Q8PFZ7-1","ENST00000675469.1","ENSP00000502040.1","11","68906069","68908147","0"
"Q9HC21-1","J3QLV3-1","ENST00000579207.5","ENSP00000463720.1","17","75286764","75283423","1"
"Q9BW27-1","J3QLV0-1","ENST00000583877.5","ENSP00000463715.1","17","75218208","75226155","0"
"Q8TF17-1","A0A6Q8PFZ4-1","ENST00000675793.1","ENSP00000502039.1","5","149063022","149035551","1"
"Q96HA1-1","Q96HA1-1","ENST00000434423.5","ENSP00000405562.2","7","72925122","72946231","0"
"Q96HA1-1","Q96HA1-3","ENST00000395270.5","ENSP00000378687.1","7","72926413","72948467","0"
"Q96HA1-1","Q96HA1-2","ENST00000627934.3","ENSP00000486504.1","7","72926413","72946231","0"
"Q9BYV8-1","A0A6Q8PFZ2-1","ENST00000675721.1","ENSP00000502026.1","7","130440966","130427439","1"
"Q6P1M3-1","J3QLV4-1","ENST00000579392.5","ENSP00000463721.1","17","75543427","75558565","0"
"Q8TB36-1","A0A6Q8PFZ0-1","ENST00000675832.1","ENSP00000502041.1","8","74350462","74360151","0"
"Q9Y5W9-1","J3QLV8-1","ENST00000584335.5","ENSP00000463726.1","17","48112044","48121457","0"
"O95190-1","J3QLV9-1","ENST00000559753.1","ENSP00000463729.1","15","64689135","64688707","1"
"Q96HA9-1","M0R328-1","ENST00000593547.1","ENSP00000472956.1","19","7488972","7477203","1"
"Q96HA9-1","Q96HA9-1","ENST00000221480.6","ENSP00000221480.1","19","7489010","7477205","1"
